Time:250Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
2.78,86,44.95706124,0,0,,,
2.784,87,13.39283805,0,0,,,
2.788,87,19.34355505,0,0,,,
2.792,87,66.8831421,0,0,,,
2.796,87,63.41489214,0,0,,,
2.8,87,25.47122124,0,0,,,
2.804,87,10.50657396,0,0,,,
2.808,87,15.53317118,0,0,,,
2.812,87,19.87313712,0,0,,,
2.816,88,34.08853853,0,0,,,
2.82,88,38.96950312,0,0,,,
2.824,88,26.02337309,0,0,,,
2.828,88,39.14703508,0,0,,,
2.832,88,39.82547217,0,0,,,
2.836,88,8.805298809,0,0,,,
2.84,88,19.247315,0,0,,,
2.844,88,40.51355983,0,0,,,
2.848,89,72.80786883,0,0,,,
2.852,89,86.79873975,0,0,,,
2.856,89,28.76203403,0,0,,,
2.86,89,0.209523811,0,0,,,
2.864,89,40.57562708,0,0,,,
2.868,89,32.83608947,0,0,,,
2.872,89,13.31235365,0,0,,,
2.876,89,23.66092195,0,0,,,
2.88,90,-20.35984363,0,0,,,
