Time:128Hz,Epoch,Electrode,Attention,Meditation,Event Id,Event Date,Event Duration
31.4765625000,503,258.4958744416,26.9999999967,26.0000000067,,,
31.4843750000,503,266.2409569675,27.0000000015,25.9999999969,,,
31.4921875000,503,266.6421247098,27.0000000012,25.9999999976,,,
31.5000000000,504,254.1735246372,26.9999999997,26.0000000007,,,
31.5078125000,504,236.4209536576,26.9999999996,26.0000000008,,,
31.5156250000,504,224.4277279758,27.0000000001,25.9999999999,,,
31.5234375000,504,204.7087733384,27.0000000001,25.9999999997,,,
31.5312500000,504,182.7325919587,27.0000000000,26.0000000000,,,
31.5390625000,504,172.7155537363,27.0000000000,26.0000000001,,,
31.5468750000,504,163.7597946507,27.0000000000,26.0000000000,,,
31.5546875000,504,147.5028251646,27.0000000000,26.0000000000,,,
31.5625000000,505,124.3295823759,27.0000000000,26.0000000000,,,
31.5703125000,505,98.6088698261,27.0000000000,26.0000000000,,,
31.5781250000,505,73.3752490723,27.0000000000,26.0000000000,,,
31.5859375000,505,60.9106909251,27.0000000000,26.0000000000,,,
31.5937500000,505,58.0601825812,27.0000000000,26.0000000000,,,
31.6015625000,505,67.4007048340,27.0000000000,26.0000000000,,,
31.6093750000,505,59.0692766360,27.0000000000,26.0000000000,,,
31.6171875000,505,32.5839790660,27.0000000000,26.0000000000,,,
31.6250000000,506,30.9537809583,27.0000000000,26.0000000000,,,
31.6328125000,506,54.8880388488,27.0000000000,26.0000000000,,,
31.6406250000,506,61.1367401220,27.0000000000,26.0000000000,,,
31.6484375000,506,50.7443369777,27.0000000000,26.0000000000,,,
31.6562500000,506,54.0736663544,27.0000000000,26.0000000000,,,
31.6640625000,506,58.8948463961,27.0000000000,26.0000000000,,,
31.6718750000,506,55.7414211290,27.0000000000,26.0000000000,,,
31.6796875000,506,38.0369123909,27.0000000000,26.0000000000,,,
31.6875000000,507,24.0160870125,27.0000000000,26.0000000000,,,
31.6953125000,507,19.2441074873,27.0000000000,26.0000000000,,,
31.7031250000,507,19.6162956013,27.0000000000,26.0000000000,,,
31.7109375000,507,22.7448485847,27.0000000000,26.0000000000,,,
31.7187500000,507,23.6772927606,27.0000000000,26.0000000000,,,
31.7265625000,507,17.9925997887,27.0000000000,26.0000000000,,,
31.7343750000,507,14.4271487924,27.0000000000,26.0000000000,,,
31.7421875000,507,6.6444983558,27.0000000000,26.0000000000,,,
31.7500000000,508,-1.7154613276,27.0000000000,26.0000000000,,,
31.7578125000,508,-5.3294759008,27.0000000000,26.0000000000,,,
31.7656250000,508,-5.1555359911,27.0000000000,26.0000000000,,,
31.7734375000,508,9.6211874286,27.0000000000,26.0000000000,,,
31.7812500000,508,31.6525501777,27.0000000000,26.0000000000,,,
31.7890625000,508,44.7047311338,27.0000000000,26.0000000000,,,
31.7968750000,508,34.5682614238,27.0000000000,26.0000000000,,,
31.8046875000,508,25.7225014087,27.0000000000,26.0000000000,,,
31.8125000000,509,22.8597186779,27.0000000000,26.0000000000,,,
31.8203125000,509,25.9124456730,27.0000000000,26.0000000000,,,
31.8281250000,509,30.8472434190,27.0000000000,26.0000000000,,,
31.8359375000,509,13.0045714756,27.0000000000,26.0000000000,,,
31.8437500000,509,-7.4073642340,27.0000000000,26.0000000000,,,
31.8515625000,509,10.7792963787,27.0000000000,26.0000000000,,,
31.8593750000,509,20.7502965637,27.0000000000,26.0000000000,,,
31.8671875000,509,10.6060474341,27.0000000000,26.0000000000,,,
31.8750000000,510,1.8660202823,27.0000000000,26.0000000000,,,
31.8828125000,510,7.2023783367,27.0000000000,26.0000000000,,,
31.8906250000,510,15.3925346241,27.0000000000,26.0000000000,,,
31.8984375000,510,26.1326839892,27.0000000000,26.0000000000,,,
31.9062500000,510,34.0151209746,27.0000000000,26.0000000000,,,
31.9140625000,510,34.1825471825,27.0000000000,26.0000000000,,,
31.9218750000,510,33.1668661323,27.0000000000,26.0000000000,,,
31.9296875000,510,32.6982802475,27.0000000000,26.0000000000,,,
31.9375000000,511,26.4798126960,27.0000000000,26.0000000000,,,
31.9453125000,511,18.4494649490,27.0000000000,26.0000000000,,,
31.9531250000,511,19.1980957099,27.0000000000,26.0000000000,,,
31.9609375000,511,24.4804514629,27.0000000000,26.0000000000,,,
31.9687500000,511,27.4486515609,27.0000000000,26.0000000000,,,
31.9765625000,511,33.0400685254,27.0000000000,26.0000000000,,,
31.9843750000,511,40.7541666537,27.0000000000,26.0000000000,,,
31.9921875000,511,39.8630593325,27.0000000000,26.0000000000,,,
32.0000000000,512,37.5045819151,27.0000000000,26.0000000000,,,
32.0078125000,512,40.4805539893,27.0000000000,26.0000000000,,,
32.0156250000,512,44.0544448839,27.0000000000,26.0000000000,,,
32.0234375000,512,47.0054372052,27.0000000000,26.0000000000,,,
32.0312500000,512,47.9468733750,27.0000000000,26.0000000000,,,
32.0390625000,512,44.3123675643,27.0000000000,26.0000000000,,,
32.0468750000,512,51.0030187498,27.0000000000,26.0000000000,,,
32.0546875000,512,59.0098170731,27.0000000000,26.0000000000,,,
32.0625000000,513,43.0321257742,27.0000000000,26.0000000000,,,
32.0703125000,513,22.3688415055,27.0000000000,26.0000000000,,,
32.0781250000,513,20.4946662044,27.0000000000,26.0000000000,,,
32.0859375000,513,33.9518624063,27.0000000000,26.0000000000,,,
32.0937500000,513,40.3561886693,27.0000000000,26.0000000000,,,
32.1015625000,513,19.6871502658,27.0000000000,26.0000000000,,,
32.1093750000,513,34.4954141999,27.0000000000,26.0000000000,,,
32.1171875000,513,122.3476915583,27.0000000000,26.0000000000,,,
32.1250000000,514,187.5714405233,27.0000000000,26.0000000000,,,
32.1328125000,514,197.2800770039,27.0000000000,26.0000000000,,,
32.1406250000,514,194.0098533942,27.0000000000,26.0000000000,,,
32.1484375000,514,161.5582404858,27.0000000000,26.0000000000,,,
